crop_id,crop_common_name,crop_genus,crop_specie,crop_group,crop_subgroup,max_rooting_depth,depletion_fraction,is_avg_depth,initial_kc,mid_kc,end_kc,max_height,is_avg_kc,nutrient_notes,percentrefuse,refuse,protein,lipid,energy,ca,fe,mg,ph,k,na,zn,cu,fl,mn,se,vita_rae,vite,vitc,thiamin,riboflavin,niacin,pantothenic,vitb6,folate,vitb12,vitk,is_avg_nutrient,farm_id,user_added,deleted,nutrient_credits,created_by_user_id,updated_by_user_id,created_at,updated_at,crop_translation_key,crop_photo_url,reviewed,can_be_cover_crop,planting_depth,yield_per_area,average_seed_weight,yield_per_plant,lifecycle,seeding_type,needs_transplant,germination_days,transplant_days,harvest_days,termination_days,planting_method,plant_spacing,seeding_rate,hs_code_id
1382,Tomate - Mountain fresh,Nn,Nn,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,06001e24-7c21-11eb-b915-22000a6ddaf5,true,,,111860740579360521890,111860740579360521890,2021-03-03 19:11:59.225+00,2021-03-03 19:11:59.225+00,Tomate - Mountain fresh,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1386,Poroton - Frijol ancestral,Erythrina,Erythrina edulis,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,829b1e3a-285b-11eb-8aca-22000b479377,true,,,108121698600208863920,108121698600208863920,2021-03-14 22:13:06.628+00,2021-03-14 22:13:06.628+00,Poroton - Frijol ancestral,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1338,Aster - Tower Series,na,na,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,b801b34a-667c-11eb-a75b-22000ab2b8c4,true,,,a0d3cea6-667c-11eb-a75b-22000ab2b8c4,a0d3cea6-667c-11eb-a75b-22000ab2b8c4,2021-02-04 00:35:55.537+00,2021-02-04 00:35:55.537+00,Aster - Tower Series,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1339,Monarda - Various,na,na,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,b801b34a-667c-11eb-a75b-22000ab2b8c4,true,,,a0d3cea6-667c-11eb-a75b-22000ab2b8c4,a0d3cea6-667c-11eb-a75b-22000ab2b8c4,2021-02-04 00:37:13.027+00,2021-02-04 00:37:13.027+00,Monarda - Various,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1340,Strawflower - Various,na,na,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,b801b34a-667c-11eb-a75b-22000ab2b8c4,true,,,a0d3cea6-667c-11eb-a75b-22000ab2b8c4,a0d3cea6-667c-11eb-a75b-22000ab2b8c4,2021-02-04 00:41:17.656+00,2021-02-04 00:41:17.656+00,Strawflower - Various,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1341,Cosmos - Various,na,na,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,b801b34a-667c-11eb-a75b-22000ab2b8c4,true,,,a0d3cea6-667c-11eb-a75b-22000ab2b8c4,a0d3cea6-667c-11eb-a75b-22000ab2b8c4,2021-02-04 00:42:50.196+00,2021-02-04 00:42:50.196+00,Cosmos - Various,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1383,Tomate - Donattello,Nn,Nn,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,06001e24-7c21-11eb-b915-22000a6ddaf5,true,,,111860740579360521890,111860740579360521890,2021-03-03 19:12:53.474+00,2021-03-03 19:12:53.474+00,Tomate - Donattello,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1387,Poroton frijol ancestral - Frijol de árbol ,Erythrina,Erythrina edulis,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,829b1e3a-285b-11eb-8aca-22000b479377,true,,,108121698600208863920,108121698600208863920,2021-03-14 22:16:32.169+00,2021-03-14 22:16:32.169+00,Poroton frijol ancestral - Frijol de árbol ,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1489,TEST CROP 2,,,Cereals,,1.3,,,0.44,1.07,0.43,0.99,,,,,11.12,3.36,347.52,24.38,3.43,125.62,297.81,305.33,6.14,2.16,0.55,,2.21,,1.1,,0.32,0.42,0.21,4.2,,0.35,52.81,,,,30d74eec-c4c9-11eb-af94-0242ac120002,true,,,260c1f38-c4c9-11eb-af94-0242ac120002,260c1f38-c4c9-11eb-af94-0242ac120002,2021-06-08 18:43:05.536+00,2021-06-08 18:43:05.536+00,TEST CROP 2,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1342,Açaí - Açaí Juçara,Eutrepe,Euterpe edulis,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,c6dbbc80-4e8b-11ea-b0b8-22000a946868,true,,,107510065177054684687,107510065177054684687,2021-02-05 12:33:39.361+00,2021-02-05 12:33:39.361+00,Açaí - Açaí Juçara,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1384,Rucula  - Rucula,Nn,Nn,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,06001e24-7c21-11eb-b915-22000a6ddaf5,true,,,111860740579360521890,111860740579360521890,2021-03-03 19:17:24.411+00,2021-03-03 19:17:24.411+00,Rucula  - Rucula,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1343,Abacate - Juçara,Euterpe,Edules,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,faff1a00-66e7-11eb-b3c8-22000ab2b8c4,true,,,67367e8c-66e5-11eb-b3c8-22000ab2b8c4,67367e8c-66e5-11eb-b3c8-22000ab2b8c4,2021-02-05 12:33:58.666+00,2021-02-05 12:33:58.666+00,Abacate - Juçara,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1490,Lupino,,,Leguminous crops,,0.75,,,0.4,1.05,0.33,0.11,,,,,23.08,2.49,344.63,100.75,10.09,145.25,346.13,1070.88,29.38,3.32,0.92,,3.82,,2.25,,2.98,0.6,0.22,2.32,,0.41,406.25,,,,49e06d68-965e-11eb-9cb5-121a0e444ae7,true,,56.25,664d6132-9658-11eb-b092-121a0e444ae7,664d6132-9658-11eb-b092-121a0e444ae7,2021-06-09 11:35:30.114+00,2021-06-09 11:35:30.114+00,Lupino,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,true,,,,,ANNUAL,SEED,,,,,,,,,
1412,Kobe - Kobe,Kobe,Kobe,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,b87629c4-9ec0-11eb-ac48-121a0e444ae7,true,,,5fe23c9a0a09d700762e4a14,5fe23c9a0a09d700762e4a14,2021-04-16 14:47:12.088+00,2021-04-16 14:47:12.088+00,Kobe - Kobe,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1413,perejil  - Italiano ,Petroselinum,comun,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,daa5e676-126e-11eb-bd75-22000bb9251f,true,,,5f8e339dea53e50075977325,5f8e339dea53e50075977325,2021-04-18 23:10:12.57+00,2021-04-18 23:10:12.57+00,perejil  - Italiano ,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1414,Culantro  - Comun,Eryngium ,Eryngium foetidum,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,daa5e676-126e-11eb-bd75-22000bb9251f,true,,,5f8e339dea53e50075977325,5f8e339dea53e50075977325,2021-04-18 23:15:29.26+00,2021-04-18 23:15:29.26+00,Culantro  - Comun,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1415,cuyes - nativos ,Cavia,Cavia cobaya,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,daa5e676-126e-11eb-bd75-22000bb9251f,true,,,5f8e339dea53e50075977325,5f8e339dea53e50075977325,2021-04-18 23:18:53.708+00,2021-04-18 23:18:53.708+00,cuyes - nativos ,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1416,cuyes - cuyes ,Cavia ,Cavia cobaya,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,daa5e676-126e-11eb-bd75-22000bb9251f,true,,,5f8e339dea53e50075977325,5f8e339dea53e50075977325,2021-04-18 23:20:40.394+00,2021-04-18 23:20:40.394+00,cuyes - cuyes ,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1417,conejo - comun,oryctolagus ,cunuculus ,Other crops,Other crops,,0.5,,,,,,,,50,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,1,,daa5e676-126e-11eb-bd75-22000bb9251f,true,,,5f8e339dea53e50075977325,5f8e339dea53e50075977325,2021-04-18 23:26:30.482+00,2021-04-18 23:26:30.482+00,conejo - comun,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1204,Maize (sweet corn) - Allure F1,Zea,mays     ,Cereals,Cereals,1.3033333,0.5072,,0.44333333,1.0733334,0.43333334,,,,64,,3.27,1.35,86,2,0.52,37,89,270,15,0.46,0.054,,0.163,,9,,6.8,0.155,0.055,1.77,,0.093,42,,,,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Maize (sweet corn) - Allure F1,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
178,Echinacea,Echinacea,Purpurea,Other crops,Flower crops,1,0.5,true,0.5,0.5,0.5,1,true,,50,,1,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,true,46ca98b2-5b39-11ea-b6c8-22000a946868,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Echinacea,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
179,Oats, Betagene,Avena,Sativa,Cereals,Cereals,1,0.5,true,0.5,0.5,0.5,1,true,,50,,1,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,true,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Oats, Betagene,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
181,Haskap Berry,Lonicera ,caerulea L.,Fruit and nuts,Berries,1,0.5,true,0.5,0.5,0.5,1,true,,50,,1,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,true,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Haskap Berry,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1491,Crazy crop,,,Cereals,,1.3,,,0.44,1.07,0.43,0.99,,,,,11.12,3.36,347.52,24.38,3.43,125.62,297.81,305.33,6.14,2.16,0.55,,2.21,,1.1,,0.32,0.42,0.21,4.2,,0.35,52.81,,,,c6460d3e-6591-11eb-aa46-22000ab2b8c4,true,,,b1473174-6591-11eb-aa46-22000ab2b8c4,b1473174-6591-11eb-aa46-22000ab2b8c4,2021-06-09 22:08:55.384+00,2021-06-09 22:08:55.384+00,Crazy crop,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,true,,,,,ANNUAL,SEED,,,,,,,,,
184,Chrysanthemum ,Not known,Edible,Other crops,Flower crops,1,0.5,true,0.5,0.5,0.5,1,true,,50,,1,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,true,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Chrysanthemum ,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
185,Marigold,Tagetes,Mixed,Other crops,Flower crops,1,0.5,true,0.5,0.5,0.5,1,true,,50,,1,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,true,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Marigold,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
186,Bietina,Beta,vulgaris,Vegetables and melons,Leafy or stem vegetables,1,0.5,true,0.5,0.5,0.5,1,true,,50,,1,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,true,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Bietina,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
187,Cover crop,Various,Barioud,Other crops,Other crops,1,0.5,true,0.5,0.5,0.5,1,true,,50,,1,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,true,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Cover crop,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1492,Lupino,,,Leguminous crops,,0.75,,,0.4,1.05,0.33,0.11,,,,,23.08,2.49,344.63,100.75,10.09,145.25,346.13,1070.88,29.38,3.32,0.92,,3.82,,2.25,,2.98,0.6,0.22,2.32,,0.41,406.25,,,,27547970-c96b-11eb-8768-0242ac120002,true,,56.25,21714164-c96b-11eb-8768-0242ac120002,21714164-c96b-11eb-8768-0242ac120002,2021-06-09 22:13:06.289+00,2021-06-09 22:13:06.289+00,Lupino,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,true,,,,,ANNUAL,SEED,,,,,,,,,
1103,Hay - dry premium forage,a,a,Other crops,Grasses and other fodder crops,1,0.5,,0.5,0.5,0.5,1,,,50,,1,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,b4c9ceb6-2e6e-11ea-9a69-22000b628b95,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Hay - dry premium forage,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1494,new crop111,,,Fruit and nuts,,1.17,,,0.49,0.87,0.65,0.9,,,,,3.59,10.34,163.61,34.65,1.03,47.08,94.57,306.35,3.04,0.68,0.31,,0.68,,15.14,,28.18,0.14,0.08,0.66,,0.17,21.82,,,,d49b0838-c812-11eb-b18a-0242ac120002,true,,,104942873090979111002,104942873090979111002,2021-06-11 21:34:49.878+00,2021-06-11 21:34:49.878+00,new crop111,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,true,,,,,ANNUAL,SEED,,,,,,,,,
1119,Maize (sweet corn) - Corn,Zea,mays     ,Cereals,Cereals,1.3033333,0.5072,,0.44333333,1.0733334,0.43333334,,,,64,,3.27,1.35,86,2,0.52,37,89,270,15,0.46,0.054,,0.163,,9,,6.8,0.155,0.055,1.77,,0.093,42,,,,392c6bc8-4a12-11ea-bed2-22000b8600fb,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Maize (sweet corn) - Corn,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1121,Pea - Winter pea,Pisum,sativum     ,Leguminous crops,Leguminous crops,0.75,0.5,,0.4,1.05,0.325,,,,,,23.82,1.16,352,37,4.82,49,321,823,15,3.55,0.815,,1.22,,7,,1.8,0.726,0.215,2.889,,0.174,274,,,,4e34954e-42f2-11ea-b20a-22000b8600fb,true,,60,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Pea - Winter pea,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/pea.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1495,New crop,,,Cereals,,1.3,,,0.44,1.07,0.43,0.99,,,,,11.12,3.36,347.52,24.38,3.43,125.62,297.81,305.33,6.14,2.16,0.55,,2.21,,1.1,,0.32,0.42,0.21,4.2,,0.35,52.81,,,,71d84984-88cc-11eb-84e5-0a7facd3678d,true,,,104942873090979111002,104942873090979111002,2021-07-07 22:28:09.607+00,2021-07-07 22:28:09.607+00,New crop,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1496,2,,,Cereals,,1.3,,,0.44,1.07,0.43,0.99,,,,,11.12,3.36,347.52,24.38,3.43,125.62,297.81,305.33,6.14,2.16,0.55,,2.21,,1.1,,0.32,0.42,0.21,4.2,,0.35,52.81,,,,71d84984-88cc-11eb-84e5-0a7facd3678d,true,,,104942873090979111002,104942873090979111002,2021-07-07 22:33:05.656+00,2021-07-07 22:33:05.656+00,2,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1497,3,,,Fruit and nuts,,1.17,,,0.49,0.87,0.65,0.9,,,,,3.59,10.34,163.61,34.65,1.03,47.08,94.57,306.35,3.04,0.68,0.31,,0.68,,15.14,,28.18,0.14,0.08,0.66,,0.17,21.82,,,,71d84984-88cc-11eb-84e5-0a7facd3678d,true,,,104942873090979111002,104942873090979111002,2021-07-07 22:33:26.838+00,2021-07-07 22:33:26.838+00,3,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1498,4,,,Leguminous crops,,0.75,,,0.4,1.05,0.33,0.11,,,,,23.08,2.49,344.63,100.75,10.09,145.25,346.13,1070.88,29.38,3.32,0.92,,3.82,,2.25,,2.98,0.6,0.22,2.32,,0.41,406.25,,,,71d84984-88cc-11eb-84e5-0a7facd3678d,true,,56.25,104942873090979111002,104942873090979111002,2021-07-07 22:33:48.263+00,2021-07-07 22:33:48.263+00,4,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1163,Echinacea - Echinacea,Echinacea,Purpurea,Other crops,Flower crops,1,0.5,,0.5,0.5,0.5,1,,,50,,1,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,46ca98b2-5b39-11ea-b6c8-22000a946868,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Echinacea - Echinacea,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1500,7,,,Other crops,,1.33,,,0.48,0.93,0.63,1.27,,,,,5.21,7.2,106.64,57.09,2.19,86.91,147.82,313.18,6.27,1.21,0.27,,0.91,,27.27,,4.47,0.24,0.1,0.77,,0.18,47.09,,,,71d84984-88cc-11eb-84e5-0a7facd3678d,true,,31.82,104942873090979111002,104942873090979111002,2021-07-07 22:34:39.9+00,2021-07-07 22:34:39.9+00,7,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1178,Haskap Berry - Several,Lonicera ,caerulea L.,Fruit and nuts,Berries,1,0.5,,0.5,0.5,0.5,1,,,50,,1,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Haskap Berry - Several,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1179,Oats - Streaker, Hulless,Ave,spp.     ,Cereals,Cereals,1.25,0.55,,0.3,1.15,0.25,1,,,,,16.89,6.9,389,54,4.72,177,523,429,2,3.97,0.626,,4.916,,,,,0.763,0.139,0.961,,0.119,56,,,,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Oats - Streaker, Hulless,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/oats.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1499,5,,,Oilseed crops and oleaginous fruits,,1.27,,,0.46,1,0.47,0.59,,,,,11.35,46.68,495.77,181.15,4.28,147.54,319.46,465.77,69.23,2.67,0.8,,1.39,,25.54,,11.74,0.46,0.17,2.55,,0.33,96.08,,,,71d84984-88cc-11eb-84e5-0a7facd3678d,true,,12.31,104942873090979111002,104942873090979111002,2021-07-07 22:34:19.968+00,2021-07-07 22:34:19.968+00,5,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1501,8,,,Potatoes and yams,,0.58,,,0.43,1.03,0.6,0.37,,,,,2.06,0.16,103.33,20.83,0.84,24.67,61,481,20,0.34,0.14,,0.29,,120.33,,8.7,0.1,0.04,0.88,,0.25,72.5,,,,71d84984-88cc-11eb-84e5-0a7facd3678d,true,,,104942873090979111002,104942873090979111002,2021-07-07 22:34:54.12+00,2021-07-07 22:34:54.12+00,8,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,true,,,,,ANNUAL,SEED,,,,,,,,,
1502,9,,,Sugar crops,,1.2,,,0.4,1.25,0.75,1.5,,,,,0.81,0.09,221,14,0.58,12.5,20.5,177,40.5,0.19,0.04,,0.19,,1,,2.45,0.02,0.02,0.17,,0.03,54.5,,,,71d84984-88cc-11eb-84e5-0a7facd3678d,true,,,104942873090979111002,104942873090979111002,2021-07-07 22:35:09.565+00,2021-07-07 22:35:09.565+00,9,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1503,00,,,Vegetables and melons,,0.76,,,0.64,1.01,0.85,0.24,,,,,1.72,0.23,34.49,45.32,0.83,21.29,48.71,309.68,29.37,0.32,0.14,,0.27,,119,,23.5,0.07,0.08,0.66,,0.15,44.2,,,,71d84984-88cc-11eb-84e5-0a7facd3678d,true,,,104942873090979111002,104942873090979111002,2021-07-07 22:35:24.993+00,2021-07-07 22:35:24.993+00,00,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1195,Oats - Vicar Hulless (Prairie Garden Seeds),Ave,spp.     ,Cereals,Cereals,1.25,0.55,,0.3,1.15,0.25,1,,,,,16.89,6.9,389,54,4.72,177,523,429,2,3.97,0.626,,4.916,,,,,0.763,0.139,0.961,,0.119,56,,,,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Oats - Vicar Hulless (Prairie Garden Seeds),https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/oats.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1189,Pea - Dwarf grey,Pisum,sativum     ,Leguminous crops,Leguminous crops,0.75,0.5,,0.4,1.05,0.325,,,,,,23.82,1.16,352,37,4.82,49,321,823,15,3.55,0.815,,1.22,,7,,1.8,0.726,0.215,2.889,,0.174,274,,,,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,60,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Pea - Dwarf grey,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/pea.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1219,Cabbage - Red Express,Brassica,oleracea var. capitata   ,Vegetables and melons,Leafy or stem vegetables,0.65,0.45,,0.7,1.05,0.95,0.4,,,12,,1.5,0.2,13,105,0.8,19,37,252,65,0.19,0.021,,0.159,,223,,45,0.04,0.07,0.5,,0.194,66,,,,11359696-a438-11ea-8857-22000ba8027d,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Cabbage - Red Express,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/cabbage.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1223,Cover crop - Various,Various,Barioud,Other crops,Other crops,1,0.5,,0.5,0.5,0.5,1,,,50,,1,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Cover crop - Various,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1225,Bietina - Salt Spring Seeds,Beta,vulgaris,Vegetables and melons,Leafy or stem vegetables,1,0.5,,0.5,0.5,0.5,1,,,50,,1,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Bietina - Salt Spring Seeds,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
